Param name,Param value,Param stdv,Param p-value,CD,CA,EL,DP,BU,PV,CDEVO,CD*CD,CD*CA,CD*EL,CD*DP,CD*BU,CD*PV,CD*CDEVO,CA*CD,CA*CA,CA*EL,CA*DP,CA*BU,CA*PV,CA*CDEVO,EL*CD,EL*CA,EL*EL,EL*DP,EL*BU,EL*PV,EL*CDEVO,DP*CD,DP*CA,DP*EL,DP*DP,DP*BU,DP*PV,DP*CDEVO,BU*CD,BU*CA,BU*EL,BU*DP,BU*BU,BU*PV,BU*CDEVO,PV*CD,PV*CA,PV*EL,PV*DP,PV*BU,PV*PV,PV*CDEVO,CDEVO*CD,CDEVO*CA,CDEVO*EL,CDEVO*DP,CDEVO*BU,CDEVO*PV,CDEVO*CDEVO
PV*DP,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV*BU,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV*PV,-4.785275013452262,1.050053,5.184628855047074e-06,-0.031843316,-0.0047328062,-0.005659184,0.0023263115,0.023865297,-1.2587719,0.011208238,0.074024625,-0.0072198124,-0.046384986,0.037925716,-0.018470109,0.0054023187,0.0,0.0062644663,0.004479609,0.0,0.0,0.0,0.0,0.0,0.0032708892,0.0,0.017103337,0.0,0.0,0.0,0.0,0.009180218,0.0,0.0,-0.010793435,0.0,0.0,0.0,-0.02453621,0.0,0.0,0.0,-0.030855563,0.0,0.0,0.89099497,0.0,0.0,0.0,0.0,1.1026112,0.8532319,0.0,0.0,0.0,0.0,0.0,-0.00014122913,-0.03010082
PV*CDEVO,-4.056837707592372,0.96400803,2.5729593074493515e-05,-0.027677175,-0.004112436,-0.0049169078,0.0020230713,0.020722773,-1.0189716,0.0113673,0.06429871,-0.00623176,-0.040211268,0.032988865,-0.015992494,0.004569891,0.0,0.0054403865,0.0038924392,0.0,0.0,0.0,0.0,0.0,0.0028415748,0.0,0.014860048,0.0,0.0,0.0,0.0,0.007984698,0.0,0.0,-0.009386562,0.0,0.0,0.0,-0.021306409,0.0,0.0,0.0,-0.026792692,0.0,0.0,0.7992912,0.0,0.0,0.0,0.0,0.8532319,0.9293115,0.0,0.0,0.0,0.0,0.0,-0.0010076622,-0.031142874
CDEVO*CD,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0,0.0
CDEVO*CA,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0,0.0
CDEVO*EL,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0,0.0
CDEVO*DP,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0,0.0
CDEVO*BU,-0.1,1.0005,0.9203839980878821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010002,0.0,0.0
CDEVO*PV,-0.035702837812288675,0.06756113,0.5971853972888481,3.998236e-06,5.9429294e-07,7.1064665e-07,-2.920646e-07,-2.997108e-06,0.0001600413,-0.0052125524,-9.295611e-06,9.0766935e-07,5.826869e-06,-4.761264e-06,2.3207203e-06,-6.816417e-07,0.0,-7.867036e-07,-5.625004e-07,0.0,0.0,0.0,0.0,0.0,-4.1074588e-07,0.0,-2.1477367e-06,0.0,0.0,0.0,0.0,-1.1525328e-06,0.0,0.0,1.3551012e-06,0.0,0.0,0.0,3.081338e-06,0.0,0.0,0.0,3.874973e-06,0.0,0.0,-0.000111213914,0.0,0.0,0.0,0.0,-0.00014122913,-0.0010076622,0.0,0.0,0.0,0.0,0.0,0.0045645055,0.009776275
CDEVO*CDEVO,-3.3042176573489366,0.7792255,2.23134926295533e-05,0.0009539316,0.00014174891,0.00016948114,-6.972057e-05,-0.0007143747,0.035615414,-0.22420815,-0.002216414,0.00021507258,0.0013866284,-0.0011368413,0.0005516064,-0.00015833577,0.0,-0.00018754066,-0.00013416592,0.0,0.0,0.0,0.0,0.0,-9.794835e-05,0.0,-0.00051221147,0.0,0.0,0.0,0.0,-0.0002751669,0.0,0.0,0.00032348614,0.0,0.0,0.0,0.0007344876,0.0,0.0,0.0,0.00092362193,0.0,0.0,-0.027384708,0.0,0.0,0.0,0.0,-0.03010082,-0.031142874,0.0,0.0,0.0,0.0,0.0,0.009776275,0.6071924
